model,document_index,title,n_entities,n_relations,n_violations,n_checkable_violations,n_uncheckable_violations,certificate_bound,gold_checkable_bound,gold_verifiable_errors,entity_type_errors,spurious_relation_errors,detectable_errors,tightness_ratio,conflicts_per_relation,bound_per_relation,cross_model_disagreement,n_vertices,n_hyperedges,mean_hyperedge_cardinality,maximum_hyperedge_cardinality,maximum_vertex_degree,n_components,largest_component_vertices,largest_component_hyperedges,hyperedge_overlap_density,incidence_density,matching_number
Qwen2.5-72B,208,Vanya Mishra,19,12,2,1,1,2,1,8,1,7,1,0.125,0.16666666666666666,0.16666666666666666,0.7343358395989975,6,2,3.0,3,1,2,3,1,0.0,0.5,2
Qwen2.5-72B,209,Kitigan Zibi,25,22,0,0,0,0,0,7,1,6,0,0.0,0.0,0.0,0.8053639846743295,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,210,CKNL-FM,21,20,5,5,0,1,1,17,2,15,5,0.058823529411764705,0.25,0.05,0.6870122630992196,11,5,3.0,3,5,1,11,5,1.0,0.2727272727272727,1
Qwen2.5-72B,211,William Hepburn Armstrong,25,27,11,10,1,1,1,25,3,22,12,0.04,0.4074074074074074,0.037037037037037035,0.7742862479704584,23,11,3.0,3,11,1,23,11,1.0,0.13043478260869565,1
Qwen2.5-72B,212,Joseph Israel,19,11,3,3,0,2,2,10,3,7,4,0.2,0.2727272727272727,0.18181818181818182,0.7678571428571429,7,3,3.0,3,2,1,7,3,0.6666666666666666,0.42857142857142855,2
Qwen2.5-72B,213,Ellerbusch Site,5,3,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0.7777777777777778,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,214,Brother Man,11,11,0,0,0,0,0,7,3,4,0,0.0,0.0,0.0,0.8136123136123136,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,215,Big Muddy Creek (Missouri River tributary),22,15,1,1,0,1,1,11,1,10,1,0.09090909090909091,0.06666666666666667,0.06666666666666667,0.9106837606837607,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,216,Clear and Present Danger (film),18,15,3,3,0,1,1,10,1,9,4,0.1,0.2,0.06666666666666667,0.8367049114331723,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
Qwen2.5-72B,217,Osmund Ueland,15,7,3,3,0,1,1,6,1,5,3,0.16666666666666666,0.42857142857142855,0.14285714285714285,0.7819444444444444,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
Qwen2.5-72B,218,Alecu Russo,17,15,3,3,0,2,2,11,3,8,5,0.18181818181818182,0.2,0.13333333333333333,0.5469040247678018,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
Qwen2.5-72B,219,Ramapo High School (New Jersey),15,9,0,0,0,0,0,5,1,4,0,0.0,0.0,0.0,0.6798020692757535,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,220,Tulelake camp,22,18,9,7,2,3,3,22,8,14,13,0.13636363636363635,0.5,0.16666666666666666,0.875,20,9,3.0,3,5,2,13,6,0.3888888888888889,0.15,3
Qwen2.5-72B,221,Tomasz Bohdanowicz-Dworzecki,20,12,1,1,0,1,1,11,3,8,1,0.09090909090909091,0.08333333333333333,0.08333333333333333,0.6590909090909091,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,222,"Financial District, Manhattan",21,16,7,7,0,4,4,15,1,14,7,0.26666666666666666,0.4375,0.25,0.962857142857143,16,7,3.0,3,3,2,13,6,0.2857142857142857,0.1875,4
Qwen2.5-72B,223,King Louie,12,9,2,1,1,1,1,7,1,6,1,0.14285714285714285,0.2222222222222222,0.1111111111111111,0.9317460317460317,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,224,John Henry Dearle,15,18,4,4,0,2,2,16,3,13,5,0.125,0.2222222222222222,0.1111111111111111,0.7547979797979797,9,4,3.0,3,3,1,9,4,0.6666666666666666,0.3333333333333333,2
Qwen2.5-72B,225,Patrick Stettner,16,16,3,3,0,3,3,10,3,7,4,0.3,0.1875,0.1875,0.6010525422290128,9,3,3.0,3,1,3,3,1,0.0,0.3333333333333333,3
Qwen2.5-72B,226,Arjuna,20,16,3,3,0,1,1,16,0,16,3,0.0625,0.1875,0.0625,0.9324074074074075,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
Qwen2.5-72B,227,The Two Mrs. Nahasapeemapetilons,14,14,3,2,1,1,1,13,2,11,2,0.07692307692307693,0.21428571428571427,0.07142857142857142,0.8933843933843933,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
Qwen2.5-72B,228,Daniel Ajayi-Adeniran,12,16,3,3,0,2,2,13,0,13,3,0.15384615384615385,0.1875,0.125,0.8385202135774219,7,3,3.0,3,2,1,7,3,0.6666666666666666,0.42857142857142855,2
Qwen2.5-72B,229,Ocean Waves (film),19,16,2,2,0,1,1,10,1,9,2,0.1,0.125,0.0625,0.9166666666666666,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,230,Mavis Grind,15,14,2,1,1,1,1,12,3,9,2,0.08333333333333333,0.14285714285714285,0.07142857142857142,0.841025641025641,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,231,Ages of consent in Oceania,13,23,13,13,0,2,2,23,0,23,13,0.08695652173913043,0.5652173913043478,0.08695652173913043,0.9833333333333334,25,13,3.0,3,10,1,25,13,0.6538461538461539,0.12,2
Qwen2.5-72B,232,Trane's Blues,24,27,10,9,1,3,2,22,1,21,9,0.09090909090909091,0.37037037037037035,0.1111111111111111,0.8078179989944697,21,10,3.0,3,7,1,21,10,0.5555555555555556,0.14285714285714285,3
Qwen2.5-72B,233,Hooshang Seyhoun,18,17,2,2,0,1,1,13,2,11,2,0.07692307692307693,0.11764705882352941,0.058823529411764705,0.8203228869895537,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,234,Thirteens (album),17,24,4,4,0,1,1,22,1,21,4,0.045454545454545456,0.16666666666666666,0.041666666666666664,0.74356467904855,8,4,3.0,3,4,1,8,4,1.0,0.375,1
Qwen2.5-72B,235,Babyfingers,13,11,2,2,0,1,1,10,0,10,2,0.1,0.18181818181818182,0.09090909090909091,0.7212454212454213,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,236,"Brigden, Ontario",25,19,4,2,2,2,2,12,2,10,5,0.16666666666666666,0.21052631578947367,0.10526315789473684,0.7218841559612351,9,4,3.0,3,2,1,9,4,0.5,0.3333333333333333,2
Qwen2.5-72B,237,Carl Dix,10,8,1,1,0,1,1,4,0,4,1,0.25,0.125,0.125,0.7682692307692308,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,238,US Airways Group,19,9,0,0,0,0,0,10,1,9,0,0.0,0.0,0.0,0.7521929824561404,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,239,Jerry Steiner,20,17,4,4,0,1,1,13,1,12,4,0.07692307692307693,0.23529411764705882,0.058823529411764705,0.7827046887113628,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
Qwen2.5-72B,240,Joan Burton,19,27,14,12,2,1,1,22,2,20,14,0.045454545454545456,0.5185185185185185,0.037037037037037035,0.8865848406546081,25,14,3.0,3,14,1,25,14,1.0,0.12,1
Qwen2.5-72B,241,How to Save a Life (Grey's Anatomy),20,35,7,7,0,2,2,31,1,30,7,0.06451612903225806,0.2,0.05714285714285714,0.847927927927928,16,7,3.0,3,5,2,11,5,0.5238095238095238,0.1875,2
Qwen2.5-72B,242,Lappeenranta,20,17,3,3,0,1,1,12,1,11,4,0.08333333333333333,0.17647058823529413,0.058823529411764705,0.8787878787878788,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
Qwen2.5-72B,243,James P. Maher,28,22,4,4,0,1,1,23,4,19,6,0.043478260869565216,0.18181818181818182,0.045454545454545456,0.7977777777777778,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
Qwen2.5-72B,244,"Statue of Jan Smuts, Parliament Square",25,14,1,1,0,1,1,15,4,11,2,0.06666666666666667,0.07142857142857142,0.07142857142857142,0.7608695652173912,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,245,Panama during World War II,12,14,0,0,0,0,0,12,2,10,0,0.0,0.0,0.0,0.7462962962962963,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,246,Arthur Percival,14,12,2,2,0,1,1,8,0,8,2,0.125,0.16666666666666666,0.08333333333333333,0.8839712918660286,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,247,Holden New Zealand,19,18,0,0,0,0,0,20,4,16,0,0.0,0.0,0.0,0.85521421107628,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,248,Piton des Neiges,25,13,2,2,0,2,2,11,5,6,3,0.18181818181818182,0.15384615384615385,0.15384615384615385,0.838727252914896,6,2,3.0,3,1,2,3,1,0.0,0.5,2
Qwen2.5-72B,249,Irish experiment,16,18,4,4,0,3,3,16,2,14,4,0.1875,0.2222222222222222,0.16666666666666666,0.8823329076202641,11,4,3.0,3,2,3,5,2,0.16666666666666666,0.2727272727272727,3
Qwen2.5-72B,250,Bookbinder soup,12,7,0,0,0,0,0,4,1,3,0,0.0,0.0,0.0,0.7178362573099415,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,251,"Durán, Ecuador",17,9,1,1,0,1,1,8,1,7,1,0.125,0.1111111111111111,0.1111111111111111,0.9095022624434389,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,252,Argentine heavy metal,20,19,0,0,0,0,0,10,2,8,0,0.0,0.0,0.0,0.8865740740740741,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,253,Guarenas Cathedral,24,9,0,0,0,0,0,8,4,4,0,0.0,0.0,0.0,0.7853535353535354,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,254,"Foots Creek, Oregon",14,13,3,3,0,2,2,12,1,11,4,0.16666666666666666,0.23076923076923078,0.15384615384615385,0.8959156785243741,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
Qwen2.5-72B,255,Committee against the Finnish White Terror,14,10,6,5,1,1,1,11,3,8,5,0.09090909090909091,0.6,0.1,0.9824561403508772,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
Qwen2.5-72B,256,Bessang Pass Natural Monument,21,9,0,0,0,0,0,8,4,4,0,0.0,0.0,0.0,0.9133986928104575,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,257,Panlongcheng,20,17,9,9,0,3,3,13,3,10,12,0.23076923076923078,0.5294117647058824,0.17647058823529413,0.7810344827586206,19,9,3.0,3,6,1,19,9,0.5277777777777778,0.15789473684210525,3
Qwen2.5-72B,258,El Tren de los Momentos,20,8,0,0,0,0,0,8,1,7,0,0.0,0.0,0.0,0.8788638262322473,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,259,Quokka,17,23,2,1,1,2,1,5,1,4,2,0.2,0.08695652173913043,0.08695652173913043,0.9089506172839507,6,2,3.0,3,1,2,3,1,0.0,0.5,2
Qwen2.5-72B,260,Google Springboard,12,11,0,0,0,0,0,8,0,8,0,0.0,0.0,0.0,0.6715686274509803,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,261,White Sea,17,9,0,0,0,0,0,9,3,6,0,0.0,0.0,0.0,0.9555555555555556,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,262,Robert K. Huntington,20,22,11,10,1,4,4,19,1,18,11,0.21052631578947367,0.5,0.18181818181818182,0.86882215007215,21,11,3.0,3,4,2,18,10,0.34545454545454546,0.14285714285714285,4
Qwen2.5-72B,263,Achilles Last Stand,19,19,8,8,0,4,4,12,2,10,9,0.3333333333333333,0.42105263157894735,0.21052631578947367,0.8341750841750842,18,8,3.0,3,3,2,11,5,0.2857142857142857,0.16666666666666666,4
Qwen2.5-72B,264,Toyota Avalon,30,21,0,0,0,0,0,22,2,20,0,0.0,0.0,0.0,0.729453734671126,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,265,Truth in Music Advertising,13,8,4,4,0,2,2,5,0,5,4,0.4,0.5,0.25,0.8764957264957265,10,4,3.0,3,3,2,7,3,0.5,0.3,2
Qwen2.5-72B,266,Cranford Agreement,31,26,3,3,0,2,2,22,1,21,3,0.09090909090909091,0.11538461538461539,0.07692307692307693,0.9497171590194845,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
Qwen2.5-72B,267,"Cy Becker, Edmonton",13,7,3,3,0,2,2,5,2,3,5,0.4,0.42857142857142855,0.2857142857142857,0.573056573056573,7,3,3.0,3,2,1,7,3,0.6666666666666666,0.42857142857142855,2
Qwen2.5-72B,268,Ici Paris,20,12,10,10,0,3,3,14,4,10,12,0.21428571428571427,0.8333333333333334,0.25,0.9099923722349352,23,10,3.0,3,8,3,17,8,0.6222222222222222,0.13043478260869565,3
Qwen2.5-72B,269,Luan Bo,18,21,2,2,0,1,1,10,1,9,2,0.1,0.09523809523809523,0.047619047619047616,0.7306571087216248,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,270,Burseraceae,26,20,2,1,1,1,1,19,1,18,1,0.05263157894736842,0.1,0.05,0.894155844155844,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,271,National Executive Committee of the African National Congress,12,2,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.8492063492063493,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,272,Economic history of Cambodia,10,15,0,0,0,0,0,5,1,4,0,0.0,0.0,0.0,0.9491228070175439,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,273,FLAMA,17,14,0,0,0,0,0,14,3,11,0,0.0,0.0,0.0,0.818181818181818,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,274,Guillermo Endara,22,23,2,2,0,2,2,16,1,15,2,0.125,0.08695652173913043,0.08695652173913043,0.7801321245344015,6,2,3.0,3,1,2,3,1,0.0,0.5,2
Qwen2.5-72B,275,Washington Place (West Virginia),15,14,2,2,0,2,2,8,1,7,3,0.25,0.14285714285714285,0.14285714285714285,0.8766666666666666,6,2,3.0,3,1,2,3,1,0.0,0.5,2
Qwen2.5-72B,276,Abbas Kiarostami,28,25,1,1,0,1,1,13,1,12,2,0.07692307692307693,0.04,0.04,0.765023670286828,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,277,Tomcats Screaming Outside,13,10,2,2,0,2,2,5,1,4,2,0.4,0.2,0.2,0.691086691086691,6,2,3.0,3,1,2,3,1,0.0,0.5,2
Qwen2.5-72B,278,Mark Harmsworth,17,9,0,0,0,0,0,8,2,6,0,0.0,0.0,0.0,0.8214285714285715,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,279,Friends of Peter G.,20,18,2,2,0,1,1,15,1,14,2,0.06666666666666667,0.1111111111111111,0.05555555555555555,0.8136200716845878,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,280,Joyce Godenzi,15,14,5,3,2,2,1,10,2,8,4,0.1,0.35714285714285715,0.14285714285714285,0.8015873015873017,12,5,3.0,3,4,2,9,4,0.6,0.25,2
Qwen2.5-72B,281,Pskhu,28,26,6,6,0,4,4,24,3,21,8,0.16666666666666666,0.23076923076923078,0.15384615384615385,0.9336414231763069,16,6,3.0,3,2,4,5,2,0.13333333333333333,0.1875,4
Qwen2.5-72B,282,Cassin's finch,12,11,1,1,0,1,1,10,0,10,1,0.1,0.09090909090909091,0.09090909090909091,0.7732142857142857,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,283,Christie Elliott,16,15,6,3,3,1,1,14,3,11,3,0.07142857142857142,0.4,0.06666666666666667,0.7520159578983109,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
Qwen2.5-72B,284,Bajofondo,10,9,6,6,0,1,1,8,0,8,6,0.125,0.6666666666666666,0.1111111111111111,0.5823361823361823,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
Qwen2.5-72B,285,Mendenhall Glacier,14,9,1,1,0,1,1,10,4,6,2,0.1,0.1111111111111111,0.1111111111111111,0.6506826506826506,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,286,Battle of Chiari,21,18,5,5,0,3,3,16,2,14,6,0.1875,0.2777777777777778,0.16666666666666666,0.9222222222222222,13,5,3.0,3,2,3,5,2,0.2,0.23076923076923078,3
Qwen2.5-72B,287,Washington v. Texas,14,12,4,2,2,2,1,12,2,10,6,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.8585858585858586,8,4,3.0,3,2,1,8,4,0.6666666666666666,0.375,2
Qwen2.5-72B,288,Raunaq (album),12,11,3,3,0,2,2,6,1,5,3,0.3333333333333333,0.2727272727272727,0.18181818181818182,0.8786881977671452,7,3,3.0,3,2,1,7,3,0.6666666666666666,0.42857142857142855,2
Qwen2.5-72B,289,Carl Buchheister,17,14,3,3,0,1,1,9,2,7,3,0.1111111111111111,0.21428571428571427,0.07142857142857142,0.6647058823529411,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
Qwen2.5-72B,290,Roald,15,14,1,1,0,1,1,12,4,8,2,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.75995670995671,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,291,"They Shoot Horses, Don't They? (film)",26,10,2,0,2,1,0,1,1,0,1,0.0,0.2,0.1,0.5001466877897084,5,2,3.0,3,2,1,5,2,1.0,0.6,1
Qwen2.5-72B,292,Bonnie Blair,20,18,0,0,0,0,0,19,6,13,0,0.0,0.0,0.0,0.6895458342826762,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,293,Signaling of the New York City Subway,11,13,1,1,0,1,1,11,2,9,2,0.09090909090909091,0.07692307692307693,0.07692307692307693,0.8405117032568011,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,294,"Symphony Hall, Boston",14,5,0,0,0,0,0,5,2,3,0,0.0,0.0,0.0,0.8825396825396826,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,296,Pleistocene coyote,25,19,0,0,0,0,0,8,1,7,0,0.0,0.0,0.0,0.9513704686118479,0,0,0.0,0,0,0,0,0,0.0,0.0,0
Qwen2.5-72B,297,Skylake (microarchitecture),15,10,1,1,0,1,1,10,0,10,1,0.1,0.1,0.1,0.9491228070175438,3,1,3.0,3,1,1,3,1,0.0,1.0,1
Qwen2.5-72B,298,Lewis of Luxembourg,19,18,3,3,0,3,3,15,2,13,4,0.2,0.16666666666666666,0.16666666666666666,0.8318638975966562,9,3,3.0,3,1,3,3,1,0.0,0.3333333333333333,3
Qwen2.5-72B,299,Ronald Leonard,21,14,4,4,0,1,1,15,2,13,5,0.06666666666666667,0.2857142857142857,0.07142857142857142,0.7101036963737193,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,0,Willi Schneider (skeleton racer),26,18,8,8,0,3,3,13,6,7,6,0.23076923076923078,0.4444444444444444,0.16666666666666666,0.5656349206349206,17,8,3.0,3,4,1,17,8,0.4642857142857143,0.17647058823529413,3
DeepSeek-V3,1,Ross Alger,25,18,6,6,0,1,1,15,1,14,7,0.06666666666666667,0.3333333333333333,0.05555555555555555,0.8747434318555009,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
DeepSeek-V3,2,Mess of Blues (Jeff Healey album),14,13,1,1,0,1,1,8,1,7,1,0.125,0.07692307692307693,0.07692307692307693,0.7300031123560534,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,3,Ramey Idriss,21,15,3,3,0,1,1,5,1,4,3,0.2,0.2,0.06666666666666667,0.6924315619967795,6,3,3.0,3,3,1,6,3,1.0,0.5,1
DeepSeek-V3,4,ELAM (Latin American School of Medicine) Cuba,27,18,4,4,0,2,2,17,2,15,4,0.11764705882352941,0.2222222222222222,0.1111111111111111,0.9197530864197532,10,4,3.0,3,3,2,7,3,0.5,0.3,2
DeepSeek-V3,5,Song of Freedom,21,17,7,6,1,2,2,15,3,12,7,0.13333333333333333,0.4117647058823529,0.11764705882352941,0.8673835125448028,16,7,3.0,3,5,2,11,5,0.5238095238095238,0.1875,2
DeepSeek-V3,6,Soccer Academy,9,11,3,1,2,1,1,8,1,7,2,0.125,0.2727272727272727,0.09090909090909091,0.9456327985739751,6,3,3.0,3,3,1,6,3,1.0,0.5,1
DeepSeek-V3,7,ROKETSAN,18,15,1,1,0,1,1,13,0,13,1,0.07692307692307693,0.06666666666666667,0.06666666666666667,0.800563236047107,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,8,The Sacramento Bee,17,14,0,0,0,0,0,15,3,12,0,0.0,0.0,0.0,0.8797530864197531,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,9,Cambodia–Vietnam Friendship Monument,15,7,0,0,0,0,0,4,1,3,0,0.0,0.0,0.0,0.8953703703703703,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,10,Paul Desmarais Jr.,22,22,5,5,0,1,1,18,2,16,5,0.05555555555555555,0.22727272727272727,0.045454545454545456,0.7107295868905776,11,5,3.0,3,5,1,11,5,1.0,0.2727272727272727,1
DeepSeek-V3,11,Mola di Bari,14,12,0,0,0,0,0,6,0,6,0,0.0,0.0,0.0,0.5142973856209151,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,12,"Westmere, New York",12,10,3,3,0,2,2,8,1,7,3,0.25,0.3,0.2,0.7796414112203586,7,3,3.0,3,2,1,7,3,0.6666666666666666,0.42857142857142855,2
DeepSeek-V3,13,Edward Rowan Finnegan,27,20,6,6,0,1,1,17,1,16,7,0.058823529411764705,0.3,0.05,0.8822751322751322,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
DeepSeek-V3,14,Foix (river),15,12,0,0,0,0,0,9,1,8,0,0.0,0.0,0.0,0.9011764705882354,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,15,Eivind Bolle,26,17,2,2,0,1,1,15,2,13,2,0.06666666666666667,0.11764705882352941,0.058823529411764705,0.8380952380952381,4,2,3.0,3,2,1,4,2,1.0,0.75,1
DeepSeek-V3,16,Henrik Angell,25,19,1,1,0,1,1,10,2,8,2,0.1,0.05263157894736842,0.05263157894736842,0.6738095238095237,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,17,Carey Business School,15,4,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0.9212121212121213,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,18,Lehmann Bernheimer,17,12,3,3,0,2,2,10,2,8,4,0.2,0.25,0.16666666666666666,0.8653846153846154,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
DeepSeek-V3,19,Railroad Revival Tour,22,15,12,9,3,4,3,19,4,15,15,0.15789473684210525,0.8,0.26666666666666666,0.8695286195286195,24,12,3.0,3,7,2,21,11,0.4393939393939394,0.125,4
DeepSeek-V3,20,Australia–Chile Free Trade Agreement,28,10,1,1,0,1,1,9,1,8,1,0.1111111111111111,0.1,0.1,0.9152777777777779,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,21,South Gondar Zone,19,2,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.9375,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,22,Morogoro Region,16,9,0,0,0,0,0,6,0,6,0,0.0,0.0,0.0,0.9691358024691358,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,23,Manon Balletti,18,20,7,5,2,3,2,13,1,12,6,0.15384615384615385,0.35,0.15,0.9011145942180425,14,7,3.0,3,3,1,14,7,0.42857142857142855,0.21428571428571427,3
DeepSeek-V3,24,Pittsburgh Catholic,13,9,3,3,0,1,1,10,3,7,4,0.1,0.3333333333333333,0.1111111111111111,0.826984126984127,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,25,Toufique Imrose Khalidi,15,7,1,1,0,1,1,3,1,2,1,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.688235294117647,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,26,Mark McNamara,21,17,5,3,2,1,1,11,2,9,3,0.09090909090909091,0.29411764705882354,0.058823529411764705,0.5277777777777778,11,5,3.0,3,5,1,11,5,1.0,0.2727272727272727,1
DeepSeek-V3,27,Nexus Q,19,9,2,2,0,1,1,17,8,9,4,0.058823529411764705,0.2222222222222222,0.1111111111111111,0.8534571723426213,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,28,Cranks and Shadows,11,10,2,2,0,1,1,9,1,8,2,0.1111111111111111,0.2,0.1,0.7255979314802844,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,29,The Christian Manifesto,12,9,1,1,0,1,1,8,1,7,1,0.125,0.1111111111111111,0.1111111111111111,0.9523809523809524,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,30,Joseph in Islam,26,19,6,6,0,2,2,28,9,19,7,0.07142857142857142,0.3157894736842105,0.10526315789473684,0.9082323232323232,13,6,3.0,3,4,1,13,6,0.5333333333333333,0.23076923076923078,2
DeepSeek-V3,31,List of Prime Ministers of Thailand,19,7,0,0,0,0,0,6,3,3,0,0.0,0.0,0.0,0.9565826330532213,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,32,Rogaland County Municipality,24,23,1,0,1,1,0,10,3,7,0,0.0,0.043478260869565216,0.043478260869565216,0.8139214483300505,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,33,Kyoto Imperial Palace,16,15,0,0,0,0,0,11,1,10,0,0.0,0.0,0.0,0.8898550724637682,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,34,The Yorkshire Post,18,13,1,1,0,1,1,14,2,12,2,0.07142857142857142,0.07692307692307693,0.07692307692307693,0.44305555555555554,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,35,Won-yong,19,16,2,1,1,2,1,11,6,5,4,0.09090909090909091,0.125,0.125,0.5739064856711915,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,36,Ramada (shelter),8,6,0,0,0,0,0,3,1,2,0,0.0,0.0,0.0,0.8578431372549019,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,37,Björn von der Esch,21,19,7,7,0,1,1,16,6,10,3,0.0625,0.3684210526315789,0.05263157894736842,0.7804951690821257,15,7,3.0,3,7,1,15,7,1.0,0.2,1
DeepSeek-V3,38,Fyllingen Fotball,25,15,4,4,0,1,1,18,6,12,6,0.05555555555555555,0.26666666666666666,0.06666666666666667,0.7791461412151067,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,39,Martin Ulrich,21,15,7,7,0,1,1,12,2,10,7,0.08333333333333333,0.4666666666666667,0.06666666666666667,0.7116048203004725,15,7,3.0,3,7,1,15,7,1.0,0.2,1
